"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 29 06:25:26 GMT 2024","Mon Apr 29 06:25:28 GMT 2024","2793","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","largeModalSimpletest","largeModalSimpletest","Test wrote by playwright recorder"
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.temp.ExamplesTest","alertsFramesWindows.temp.ExamplesTest","networkTest","networkTest",""
"passed","Mon Apr 29 06:25:38 GMT 2024","Mon Apr 29 06:25:39 GMT 2024","780","Surefire suite","Surefire test","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","addToBagTest","addToBagTest","Add product to the bag"
"passed","Mon Apr 29 06:25:32 GMT 2024","Mon Apr 29 06:25:32 GMT 2024","319","Surefire suite","Surefire test","alertsFramesWindows.temp.apiDemoSimpleTest","alertsFramesWindows.temp.apiDemoSimpleTest","apiResponeTest","apiResponeTest",""
"passed","Mon Apr 29 06:25:33 GMT 2024","Mon Apr 29 06:25:36 GMT 2024","2791","Surefire suite","Surefire test","gropItFriendly.ElementsHelenTest","gropItFriendly.ElementsHelenTest","elementsTextboxNegativeTest","elementsTextboxNegativeTest","Elements_checkbox testing"
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.temp.ExamplesTest","alertsFramesWindows.temp.ExamplesTest","fillManyTextBoxes","fillManyTextBoxes",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","2","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","timeallertDialogTest","timeallertDialogTest",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.temp.ExamplesTest","alertsFramesWindows.temp.ExamplesTest","sliderTest","sliderTest",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.AlertsTest","alertsFramesWindows.AlertsTest","promtButton","promtButton",""
"passed","Mon Apr 29 06:25:28 GMT 2024","Mon Apr 29 06:25:30 GMT 2024","1716","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModalSimpletest","smallModalSimpletest",""
"passed","Mon Apr 29 06:25:30 GMT 2024","Mon Apr 29 06:25:32 GMT 2024","1471","Surefire suite","Surefire test","alertsFramesWindows.DialogsTest","alertsFramesWindows.DialogsTest","smallModaltest","smallModaltest","Test wrote by playwright recorder"
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.WindowsTest","alertsFramesWindows.WindowsTest","newWindowTest","newWindowTest",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram1test","fram1test",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.temp.ExamplesTest","alertsFramesWindows.temp.ExamplesTest","textBoxFillTest","textBoxFillTest",""
"passed","Mon Apr 29 06:25:39 GMT 2024","Mon Apr 29 06:25:39 GMT 2024","200","Surefire suite","Surefire test","gropItFriendly.OksanaTest","gropItFriendly.OksanaTest","loginTest","loginTest","Succesfull login"
"passed","Mon Apr 29 06:25:33 GMT 2024","Mon Apr 29 06:25:33 GMT 2024","4","Surefire suite","Surefire test","alertsFramesWindows.temp.LogAddTest","alertsFramesWindows.temp.LogAddTest","addLogs","addLogs",""
"unknown","Mon Apr 29 06:24:55 GMT 2024","Mon Apr 29 06:24:55 GMT 2024","0","Surefire suite","Surefire test","alertsFramesWindows.FramesTest","alertsFramesWindows.FramesTest","fram2test","fram2test",""
